ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11470,양천구,10300,신월동,1,대지,1078,0000,목동센트럴아이파크위브4단지,2024-03-09,105000,84.98,0.0,13.0,,,2020,아파트,중개거래,서울 양천구
2024,11410,서대문구,11800,홍은동,1,대지,0455,0000,홍은동벽산,2024-03-09,70500,84.96,0.0,9.0,,,1997,아파트,중개거래,서울 서대문구
2024,11470,양천구,10300,신월동,1,대지,1077,0000,목동센트럴아이파크위브3단지,2024-03-09,101500,84.98,0.0,14.0,,,2020,아파트,중개거래,서울 양천구
2024,11200,성동구,11000,금호동2가,1,대지,1215,0000,금호자이1차,2024-03-09,135000,84.98,0.0,7.0,,20240313,2012,아파트,중개거래,서울 성동구
2024,11530,구로구,10200,구로동,1,대지,0701,0076,현대로얄,2024-03-09,37500,68.63,0.0,1.0,,,1987,아파트,중개거래,서울 구로구
2024,11305,강북구,10300,수유동,1,대지,0441,0017,가온리치빌(에이동),2024-03-09,25500,29.63,20.0,3.0,,,2023,연립다세대,직거래,
2024,11200,성동구,11500,성수동2가,,,,,,2024-03-09,400000,330.21,152.0,0.0,,,1986,단독다가구,중개거래,서울 성동구
2024,11320,도봉구,10600,방학동,1,대지,0743,0000,북한산청호아파트,2024-03-09,47000,59.56,0.0,1.0,,,2022,아파트,직거래,
2024,11170,용산구,12900,이촌동,1,대지,0411,0000,동아그린,2024-03-09,140000,84.82,0.0,19.0,,,1999,아파트,중개거래,서울 용산구
2024,11710,송파구,10100,잠실동,1,대지,0245,0004,화신빌라(245-4),2024-03-09,33000,49.58,21.0,3.0,,,1994,연립다세대,중개거래,서울 송파구
2024,11170,용산구,12900,이촌동,1,대지,0411,0000,동아그린,2024-03-09,140000,84.82,0.0,7.0,,,1999,아파트,중개거래,서울 용산구
2024,11440,마포구,12300,망원동,1,대지,0522,0000,마포한강제이스카이,2024-03-09,57000,49.74,0.0,4.0,,,2019,아파트,중개거래,서울 마포구
2024,11305,강북구,10200,번동,1,대지,0148,0348,우진주택(가),2024-03-09,12000,36.95,24.0,-1.0,,,1988,연립다세대,중개거래,서울 강북구
2024,11230,동대문구,10500,답십리동,1,대지,1002,0000,청계한신휴플러스,2024-03-09,99800,73.96,0.0,8.0,,,2010,아파트,중개거래,서울 동대문구
2024,11380,은평구,11400,진관동,1,대지,0064,0000,힐데스하임,2024-03-09,49500,39.3,0.0,12.0,,,2017,아파트,중개거래,서울 은평구
2024,11500,강서구,10200,등촌동,1,대지,0533,0014,이호빌(533-14),2024-03-09,23000,29.46,20.0,4.0,,,2013,연립다세대,중개거래,서울 강서구
2024,11230,동대문구,10600,장안동,1,대지,0329,0003,래미안장안2차,2024-03-09,106000,112.92,0.0,6.0,,,2007,아파트,중개거래,서울 동대문구
2024,11500,강서구,10100,염창동,1,대지,0292,0000,동아,2024-03-09,62500,59.97,0.0,15.0,,,1998,아파트,중개거래,서울 강서구
2024,11200,성동구,11000,금호동2가,1,대지,1215,0000,금호자이1차,2024-03-09,135000,84.98,0.0,7.0,,,2012,아파트,중개거래,서울 성동구
2024,11500,강서구,10300,화곡동,1,대지,0392,0021,마이하우스,2024-03-09,28000,45.73,31.0,4.0,,,2016,연립다세대,중개거래,서울 강서구
2024,11710,송파구,10500,석촌동,1,대지,0024,0003,석촌호수효성해링턴타워,2024-03-09,28500,15.83,0.0,20.0,,,2015,아파트,중개거래,서울 송파구
2024,11410,서대문구,11200,대현동,1,대지,0037,0032,영타운 지웰 에스테이트,2024-03-09,18900,20.27,31.44,6.0,,,2017,오피스텔,중개거래,서울 마포구
2024,11440,마포구,12500,성산동,1,대지,0620,0002,펠리체,2024-03-09,38000,50.75,30.0,4.0,,,2011,연립다세대,중개거래,서울 마포구
2024,11500,강서구,10300,화곡동,1,대지,0466,0015,대성아트빌(466-15),2024-03-09,20500,52.19,35.0,3.0,,,2003,연립다세대,중개거래,서울 강서구
2024,11380,은평구,10300,불광동,1,대지,0391,0255,(391-255),2024-03-09,8300,16.8,9.0,-1.0,,,2000,연립다세대,중개거래,서울 은평구
2024,11215,광진구,10400,광장동,1,대지,0218,0001,극동2,2024-03-09,160000,84.55,0.0,12.0,,,1989,아파트,중개거래,서울 광진구
2024,11290,성북구,13800,장위동,1,대지,0323,0000,꿈의숲아이파크,2024-03-09,52000,59.49,0.0,10.0,,,2022,아파트,직거래,
2024,11530,구로구,10600,고척동,1,대지,0296,0000,대우,2024-03-09,65000,84.98,0.0,11.0,,,1999,아파트,중개거래,서울 구로구
2024,11350,노원구,10500,상계동,1,대지,1276,0000,청암2단지,2024-03-09,40000,49.77,0.0,11.0,,,2001,아파트,중개거래,서울 노원구
2024,11350,노원구,10200,월계동,1,대지,0320,0011,사슴3,2024-03-09,35500,39.6,0.0,6.0,,,1995,아파트,중개거래,서울 노원구
2024,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,2024-03-09,78000,84.97,0.0,2.0,,,2002,아파트,중개거래,서울 노원구
2024,11740,강동구,10900,천호동,1,대지,0332,0019,광나루에스엠파크,2024-03-09,23400,29.3,16.0,6.0,,,2018,연립다세대,중개거래,서울 강동구
2024,11320,도봉구,10700,창동,1,대지,0810,0000,신창,2024-03-09,28000,39.6,0.0,5.0,,,1998,아파트,중개거래,서울 도봉구
2024,11350,노원구,10400,하계동,1,대지,0273,0000,장미(시영6),2024-03-09,43650,39.78,0.0,5.0,,,1989,아파트,중개거래,서울 노원구
2024,11560,영등포구,13300,대림동,1,대지,0785,0001,현대1,2024-03-09,68900,84.75,0.0,9.0,,,1992,아파트,중개거래,서울 영등포구
2024,11380,은평구,10900,신사동,1,대지,0359,0000,현대1,2024-03-09,55000,84.17,0.0,2.0,,,1997,아파트,중개거래,서울 은평구
2024,11470,양천구,10300,신월동,1,대지,0444,0005,도화위너스트윈빌,2024-03-09,27000,58.2,30.0,2.0,,,2010,연립다세대,중개거래,서울 양천구
2024,11710,송파구,10100,잠실동,1,대지,0019,0000,잠실엘스,2024-03-09,240000,84.8,0.0,23.0,,,2008,아파트,중개거래,서울 송파구
2024,11440,마포구,12300,망원동,1,대지,0395,0037,인욱빌,2024-03-09,32500,44.38,25.0,4.0,,,2014,연립다세대,중개거래,서울 중랑구
2024,11710,송파구,10100,잠실동,1,대지,0019,0000,잠실엘스,2024-03-09,229000,84.8,0.0,6.0,,,2008,아파트,중개거래,서울 송파구
2024,11200,성동구,11200,금호동4가,1,대지,0235,0000,서울숲2차푸르지오,2024-03-09,130300,59.86,0.0,2.0,,,2012,아파트,중개거래,서울 성동구
2024,11740,강동구,10800,성내동,1,대지,0224,0028,(224-28),2024-03-09,21000,43.88,28.0,2.0,,,2007,연립다세대,중개거래,서울 강동구
2024,11200,성동구,11000,금호동2가,1,대지,1217,0000,래미안하이리버,2024-03-09,118400,59.99,0.0,7.0,,,2012,아파트,중개거래,서울 성동구
2024,11500,강서구,10300,화곡동,1,대지,0152,0005,인터시티빌라(152-5),2024-03-09,12500,29.25,17.0,3.0,,,2001,연립다세대,중개거래,서울 강서구
2024,11470,양천구,10100,신정동,1,대지,0913,0002,더하우스인,2024-03-09,27900,37.34,22.0,4.0,,,2016,연립다세대,중개거래,서울 양천구
2024,11410,서대문구,11200,대현동,1,대지,0104,0005,신촌푸르지오시티,2024-03-09,22500,27.4,37.93,17.0,,,2014,오피스텔,중개거래,서울 서대문구
2024,11170,용산구,12900,이촌동,1,대지,0400,0000,현대한강,2024-03-09,141700,59.55,0.0,7.0,,,1997,아파트,중개거래,서울 용산구
2024,11440,마포구,12700,상암동,1,대지,1734,0000,상암 한화 오벨리스크,2024-03-09,10500,19.93,25.83,2.0,,,2013,오피스텔,중개거래,서울 마포구
2024,11740,강동구,10700,암사동,1,대지,0422,0026,암사e편한세상,2024-03-09,86000,84.98,0.0,4.0,,,2005,아파트,중개거래,서울 강동구
2024,11590,동작구,10500,흑석동,1,대지,0339,0000,흑석한강센트레빌Ⅱ,2024-03-08,116000,59.95,0.0,10.0,,,2012,아파트,중개거래,서울 동작구
2024,11710,송파구,10500,석촌동,1,대지,0288,0017,석촌빌라(288-17),2024-03-08,18000,28.59,17.0,3.0,,,2013,연립다세대,직거래,
2024,11530,구로구,10200,구로동,1,대지,0651,0002,퀸즈파크 구일,2024-03-08,13500,17.36,23.54,5.0,,,2019,오피스텔,중개거래,서울 구로구
2024,11230,동대문구,10500,답십리동,1,대지,1002,0000,청계한신휴플러스,2024-03-08,95000,59.74,0.0,18.0,,,2010,아파트,중개거래,서울 동대문구
2024,11530,구로구,10800,오류동,1,대지,0048,0002,칸타빌레 8차,2024-03-08,15800,17.3,27.4,3.0,,,2022,오피스텔,직거래,
2024,11350,노원구,10600,중계동,1,대지,0600,0000,극동의푸른별1차,2024-03-08,65300,84.97,0.0,13.0,,,2005,아파트,중개거래,서울 노원구
2024,11200,성동구,11500,성수동2가,1,대지,0277,0101,성수동램킨중흥S클래스오피스텔,2024-03-08,12500,18.33,25.06,6.0,,,2013,오피스텔,중개거래,경기 안양시동안구
2024,11410,서대문구,11900,북가좌동,1,대지,0296,0017,(296-17),2024-03-08,17000,47.87,23.0,1.0,,,2002,연립다세대,직거래,
2024,11500,강서구,10300,화곡동,1,대지,0369,0016,청학주택,2024-03-08,10900,56.43,26.0,-1.0,,,1991,연립다세대,중개거래,서울 강서구
2024,11350,노원구,10200,월계동,1,대지,0472,0017,세움2차,2024-03-08,24100,30.51,17.0,2.0,,,2018,연립다세대,중개거래,서울 성북구
2024,11410,서대문구,11800,홍은동,1,대지,0009,0213,세명그린빌,2024-03-08,28000,33.39,27.0,2.0,,,2012,연립다세대,중개거래,서울 서대문구
2024,11740,강동구,11000,강일동,1,대지,0072,0000,힐스테이트리슈빌강일,2024-03-08,91000,101.4,0.0,8.0,,,2023,아파트,직거래,
2024,11680,강남구,10100,역삼동,1,대지,0681,0024,힐스테이트4,2024-03-08,20000,20.7,13.0,2.0,,,2015,연립다세대,중개거래,서울 강남구
2024,11110,종로구,18300,평창동,1,대지,0108,0000,롯데캐슬로잔,2024-03-08,220000,219.78,0.0,3.0,,,2009,아파트,중개거래,서울 종로구
2024,11110,종로구,10400,효자동,,,,,,2024-03-08,282000,283.35,155.0,0.0,,,2013,단독다가구,중개거래,서울 종로구
2024,11410,서대문구,11100,홍제동,1,대지,0082,0000,홍제한양,2024-03-08,67500,60.06,0.0,7.0,,,1993,아파트,중개거래,서울 서대문구
2024,11380,은평구,10700,응암동,1,대지,0580,0007,거성리젠시(580-7),2024-03-08,34500,55.12,32.0,3.0,,,2014,연립다세대,중개거래,서울 은평구
2024,11620,관악구,10100,봉천동,1,대지,1608,0028,위너스이즈,2024-03-08,51500,79.82,0.0,4.0,,,2006,아파트,중개거래,서울 관악구
2024,11500,강서구,10300,화곡동,1,대지,0395,0010,호성그린빌12차,2024-03-08,28500,68.42,23.0,2.0,,,2000,연립다세대,중개거래,서울 강서구
2024,11500,강서구,10300,화곡동,1,대지,0343,0045,계명아파트다동,2024-03-08,48300,78.26,0.0,5.0,,,2002,아파트,중개거래,서울 동대문구
2024,11470,양천구,10100,신정동,1,대지,1279,0000,목동현대3차,2024-03-08,106000,71.16,0.0,15.0,,,1997,아파트,중개거래,서울 양천구
2024,11470,양천구,10300,신월동,1,대지,0028,0002,무림연립,2024-03-08,32600,63.97,53.0,2.0,,,1981,연립다세대,중개거래,서울 양천구
2024,11560,영등포구,12100,문래동3가,1,대지,0054,0000,문래자이,2024-03-08,136000,84.98,0.0,23.0,,,2001,아파트,중개거래,서울 영등포구
2024,11260,중랑구,10100,면목동,,,,,,2024-03-08,56500,179.08,111.0,0.0,,,1983,단독다가구,중개거래,서울 중랑구
2024,11560,영등포구,12100,문래동3가,1,대지,0013,0000,문래해태,2024-03-08,57000,59.4,0.0,8.0,,,1999,아파트,중개거래,서울 영등포구
2024,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,2024-03-08,58900,59.98,0.0,13.0,,,2004,아파트,중개거래,서울 강북구
2024,11320,도봉구,10600,방학동,1,대지,0508,0000,우성아파트2,2024-03-08,48000,84.98,0.0,11.0,,,1993,아파트,중개거래,서울 도봉구
2024,11470,양천구,10200,목동,1,대지,0733,0004,"미라벨제1동,제2동",2024-03-08,28000,34.34,22.0,3.0,,,2016,연립다세대,중개거래,서울 양천구
2024,11710,송파구,11100,방이동,1,대지,0048,0002,어반로프트 올림픽파크,2024-03-08,36000,29.88,47.53,10.0,,,2021,오피스텔,직거래,
2024,11215,광진구,10300,구의동,1,대지,0547,0000,강변현대하이엘,2024-03-08,134000,130.89,0.0,2.0,,,2004,아파트,중개거래,서울 광진구
2024,11380,은평구,11400,진관동,1,대지,0062,0000,은평스카이뷰자이,2024-03-08,104500,84.34,0.0,29.0,,,2019,아파트,중개거래,서울 은평구
2024,11740,강동구,10900,천호동,1,대지,0155,0005,강동역두산위브센티움,2024-03-08,15000,31.43,31.43,5.0,,,2004,오피스텔,중개거래,서울 강동구
2024,11590,동작구,10200,상도동,1,대지,0298,0059,미소가12차,2024-03-08,34900,43.26,29.0,4.0,,,2014,연립다세대,중개거래,서울 동작구
2024,11320,도봉구,10500,쌍문동,1,대지,0315,0085,백상세라믹빌라A동,2024-03-08,13000,41.52,20.0,4.0,,,1994,연립다세대,직거래,
2024,11260,중랑구,10300,중화동,1,대지,0208,0004,범양프레체,2024-03-08,13000,17.94,0.0,12.0,,,2012,아파트,직거래,
2024,11500,강서구,10300,화곡동,1,대지,0748,0024,현대빌라다동(748-24),2024-03-08,13500,59.85,34.0,-1.0,,,2000,연립다세대,중개거래,서울 강서구
2024,11545,금천구,10200,독산동,1,대지,0378,0233,아이수빌라,2024-03-08,29700,28.02,17.0,4.0,,,2022,연립다세대,직거래,
2024,11620,관악구,10100,봉천동,1,대지,1712,0000,관악드림(삼성),2024-03-08,73000,60.0,0.0,3.0,,,2003,아파트,중개거래,서울 관악구
2024,11200,성동구,11300,옥수동,1,대지,0528,0001,옥수파크힐스117동~125동,2024-03-08,140000,59.77,0.0,3.0,,,2016,아파트,중개거래,서울 성동구
2024,11350,노원구,10500,상계동,1,대지,0639,0000,보람아파트,2024-03-08,62500,79.25,0.0,1.0,,,1988,아파트,중개거래,서울 노원구
2024,11740,강동구,10600,둔촌동,1,대지,0455,0004,아미하우스,2024-03-08,27000,28.17,15.0,4.0,,,2019,연립다세대,중개거래,서울 강동구
2024,11650,서초구,10100,방배동,1,대지,0767,0002,愛스테이,2024-03-08,72500,55.32,36.0,4.0,,,2019,연립다세대,중개거래,서울 서초구
2024,11500,강서구,10300,화곡동,1,대지,0111,0122,보안아트빌라,2024-03-08,15000,40.88,20.0,5.0,,,2002,연립다세대,중개거래,서울 강서구
2024,11260,중랑구,10600,신내동,1,대지,0788,0000,동성5,2024-03-08,40500,59.91,0.0,4.0,,,1997,아파트,중개거래,서울 중랑구
2024,11545,금천구,10100,가산동,1,대지,0143,0006,가산지웰에스테이트2차,2024-03-08,12600,14.12,0.0,8.0,,,2018,아파트,직거래,
2024,11470,양천구,10300,신월동,1,대지,0483,0013,우노팰리스,2024-03-08,18800,29.82,17.0,3.0,,,2016,연립다세대,중개거래,서울 양천구
2024,11500,강서구,10300,화곡동,1,대지,0779,0009,씨앤케이,2024-03-08,19000,28.98,37.17,5.0,,,2018,오피스텔,중개거래,서울 강서구
2024,11500,강서구,10400,가양동,1,대지,0231,0010,향교빌라,2024-03-08,26800,61.87,91.0,3.0,,,1992,연립다세대,중개거래,서울 강서구
2024,11200,성동구,10700,행당동,1,대지,0346,0000,행당한진타운,2024-03-08,92000,59.96,0.0,6.0,,,2000,아파트,중개거래,서울 성동구
2024,11710,송파구,10200,신천동,1,대지,0007,0000,장미1,2024-03-08,200000,82.45,0.0,9.0,,,1979,아파트,중개거래,서울 송파구
2024,11290,성북구,11300,삼선동3가,1,대지,0116,0000,삼선에스케이뷰,2024-03-08,112000,84.95,0.0,15.0,,,2012,아파트,직거래,
2024,11350,노원구,10500,상계동,1,대지,1258,0000,오피앙,2024-03-08,9300,23.37,33.74,8.0,,,2004,오피스텔,중개거래,서울 노원구
2024,11200,성동구,10400,도선동,1,대지,0053,0000,한성아펠타워,2024-03-08,30000,23.61,37.07,6.0,,,2017,오피스텔,중개거래,서울 성동구
2024,11380,은평구,10200,녹번동,1,대지,0109,0025,MK109,2024-03-08,31500,23.61,21.0,2.0,,,2022,연립다세대,중개거래,서울 은평구
2024,11140,중구,16100,저동2가,1,대지,0007,0002,제이매크로 타워,2024-03-08,24000,22.47,36.04,9.0,,,2018,오피스텔,중개거래,서울 중구
2024,11305,강북구,10300,수유동,1,대지,0279,0067,제이에이치파빌리온3,2024-03-08,44700,56.94,26.0,5.0,,,2023,연립다세대,직거래,
2024,11740,강동구,10600,둔촌동,1,대지,0170,0001,올림픽파크 포레온,2024-03-08,198363,84.98,0.0,12.0,입주권,,0,아파트,중개거래,서울 강동구
2024,11410,서대문구,11800,홍은동,1,대지,0197,0004,좀건빌라(다동),2024-03-08,10000,41.7,29.0,-1.0,,,1988,연립다세대,직거래,
2024,11200,성동구,10700,행당동,1,대지,0347,0000,대림e-편한세상,2024-03-08,89000,59.96,0.0,3.0,,,2000,아파트,중개거래,서울 성동구
2024,11320,도봉구,10800,도봉동,,,,,,2024-03-08,60000,217.08,129.0,0.0,,,1991,단독다가구,중개거래,서울 도봉구
2024,11500,강서구,10900,방화동,1,대지,0604,0003,광호빌라,2024-03-08,35000,37.44,23.0,2.0,,,2002,연립다세대,중개거래,서울 강서구
2024,11350,노원구,10500,상계동,1,대지,0670,0000,상계주공9(고층),2024-03-08,47500,49.94,0.0,2.0,,,1988,아파트,중개거래,서울 노원구
2024,11230,동대문구,10600,장안동,1,대지,0432,0011,프라하임장안1,2024-03-08,23000,21.34,0.0,6.0,,,2020,아파트,직거래,
2024,11230,동대문구,10500,답십리동,1,대지,0994,0000,답십리한화,2024-03-08,78000,84.86,0.0,14.0,,,2001,아파트,중개거래,서울 성동구
2024,11305,강북구,10200,번동,1,대지,0234,0000,주공4단지,2024-03-08,35900,44.89,0.0,12.0,,,1991,아파트,중개거래,서울 강북구
2024,11305,강북구,10300,수유동,1,대지,0486,1409,푸른마을101동,2024-03-08,21000,59.85,25.0,1.0,,,2002,연립다세대,직거래,
2024,11440,마포구,12000,서교동,1,대지,0470,0018,시티하임,2024-03-08,30000,28.2,19.0,5.0,,,2016,연립다세대,직거래,
2024,11530,구로구,10200,구로동,1,대지,0685,0124,중앙하이츠,2024-03-08,59500,79.97,0.0,11.0,,,1987,아파트,중개거래,서울 구로구
2024,11320,도봉구,10800,도봉동,1,대지,0051,0012,중흥에스-클래스,2024-03-08,52700,84.95,0.0,2.0,,,2004,아파트,중개거래,서울 도봉구
2024,11620,관악구,10200,신림동,1,대지,1655,0008,지벨리마인드2차,2024-03-08,21000,18.69,27.42,14.0,,,2022,오피스텔,중개거래,서울 관악구
2024,11545,금천구,10300,시흥동,1,대지,0901,0006,리베라움,2024-03-08,24500,29.93,20.0,4.0,,,2017,연립다세대,직거래,
2024,11140,중구,16200,신당동,1,대지,0401,0003,노블레스빌,2024-03-08,27000,28.83,19.0,2.0,,,2013,연립다세대,중개거래,서울 중구
2024,11500,강서구,10600,내발산동,1,대지,0753,0000,마곡수명산파크4단지,2024-03-08,79000,59.84,0.0,3.0,,,2008,아파트,중개거래,서울 강서구
